TransactionID,CustomerID,TransactionDate,ProductID,Quantity,UnitPrice,TotalAmount,Rating,PaymentMethod
3683,1041,2023-12-09 00:00:00,207,7,84.4,<function <lambda> at 0x7ebdb933e050>,1,
3684,1163,2023-11-29 00:00:00,296,13,265.76,<function <lambda> at 0x7ebdb933e050>,N/A,Credit Card
3685,1360,2023-11-28 00:00:00,237,10,42.06,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
3686,1282,2023-06-24 00:00:00,261,3,97.8,<function <lambda> at 0x7ebdb933e050>,1,PayPal
3687,1057,2023-04-24 00:00:00,227,13,166.1,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
3688,1301,InvalidDate,209,2,303.57,<function <lambda> at 0x7ebdb933e050>,1,
3689,1321,2023-09-07 00:00:00,244,12,501.81,<function <lambda> at 0x7ebdb933e050>,3,PayPal
3690,1024,2023-02-28 00:00:00,264,7,97.22,<function <lambda> at 0x7ebdb933e050>,4,
3691,1072,2023-07-22 00:00:00,297,4,517.88,<function <lambda> at 0x7ebdb933e050>,N/A,Credit Card
3692,1372,2023-11-11 00:00:00,266,1,599.27,<function <lambda> at 0x7ebdb933e050>,1,12345
3693,1410,2023-08-27 00:00:00,208,6,457.78,<function <lambda> at 0x7ebdb933e050>,5,12345
3694,1128,2023-08-22 00:00:00,204,11,35.39,<function <lambda> at 0x7ebdb933e050>,4,12345
3695,1086,2023-10-30 00:00:00,209,6,311.25,<function <lambda> at 0x7ebdb933e050>,N/A,Credit Card
3696,1329,2023-04-05 00:00:00,211,6,463.75,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
3697,1425,2023-05-21 00:00:00,281,2,685.07,<function <lambda> at 0x7ebdb933e050>,1,PayPal
3698,1435,2023-11-30 00:00:00,257,1,666.51,<function <lambda> at 0x7ebdb933e050>,N/A,Credit Card
3699,1152,2023-04-23 00:00:00,220,3,280.01,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
3700,1181,2023-04-19 00:00:00,220,12,433.07,<function <lambda> at 0x7ebdb933e050>,4,PayPal
3701,1124,2023-12-28 00:00:00,264,14,624.12,<function <lambda> at 0x7ebdb933e050>,1,PayPal
3702,1066,2023-12-11 00:00:00,202,2,582.58,<function <lambda> at 0x7ebdb933e050>,4,
3703,1005,2023-10-16 00:00:00,268,6,338.2,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
3704,1124,InvalidDate,288,13,186.56,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
3705,1313,2023-12-01 00:00:00,263,12,100.28,<function <lambda> at 0x7ebdb933e050>,5,
3706,1325,2023-01-16 00:00:00,248,6,344.15,<function <lambda> at 0x7ebdb933e050>,2,12345
3707,1052,2023-02-13 00:00:00,271,13,507.38,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
3708,1065,2023-08-18 00:00:00,216,5,678.99,<function <lambda> at 0x7ebdb933e050>,4,PayPal
3709,1313,2023-04-18 00:00:00,272,10,603.96,<function <lambda> at 0x7ebdb933e050>,5,PayPal
3710,1081,2023-08-05 00:00:00,231,10,146.95,<function <lambda> at 0x7ebdb933e050>,4,12345
3711,1086,2023-09-17 00:00:00,269,5,505.25,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
3712,1001,2023-11-08 00:00:00,220,9,205.93,<function <lambda> at 0x7ebdb933e050>,1,12345
3713,1203,2023-11-16 00:00:00,206,14,480.01,<function <lambda> at 0x7ebdb933e050>,3,
3714,1149,2023-07-15 00:00:00,206,5,467.73,<function <lambda> at 0x7ebdb933e050>,3,12345
3715,1292,2023-04-05 00:00:00,226,13,194.34,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
3716,1403,2023-02-25 00:00:00,207,10,167.9,<function <lambda> at 0x7ebdb933e050>,3,12345
3717,1102,2023-02-01 00:00:00,272,6,77.24,<function <lambda> at 0x7ebdb933e050>,4,
3718,1023,2023-08-19 00:00:00,227,11,40.13,<function <lambda> at 0x7ebdb933e050>,1,12345
3719,1367,2023-01-09 00:00:00,278,4,601.62,<function <lambda> at 0x7ebdb933e050>,1,
3720,1211,2023-07-10 00:00:00,265,10,39.65,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
3721,1064,2023-12-27 00:00:00,270,14,66.68,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
3722,1448,2023-07-19 00:00:00,246,14,171.0,<function <lambda> at 0x7ebdb933e050>,2,
3723,1208,2023-11-30 00:00:00,281,1,621.92,<function <lambda> at 0x7ebdb933e050>,1,Credit Card
3724,1250,2023-06-10 00:00:00,285,4,236.39,<function <lambda> at 0x7ebdb933e050>,5,
3725,1384,2023-03-28 00:00:00,209,2,138.3,<function <lambda> at 0x7ebdb933e050>,2,12345
3726,1116,2023-01-21 00:00:00,232,10,502.31,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
3727,1115,2023-11-07 00:00:00,206,3,226.75,<function <lambda> at 0x7ebdb933e050>,1,
3728,1236,2023-03-17 00:00:00,202,7,236.69,<function <lambda> at 0x7ebdb933e050>,3,
3729,1477,2023-05-21 00:00:00,213,7,518.59,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
3730,1104,InvalidDate,243,1,179.9,<function <lambda> at 0x7ebdb933e050>,2,
3731,1494,2023-09-08 00:00:00,245,8,628.25,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
3732,1258,2023-03-25 00:00:00,260,7,395.19,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
3733,1045,2023-02-17 00:00:00,235,1,378.79,<function <lambda> at 0x7ebdb933e050>,2,PayPal
3734,1310,2023-03-19 00:00:00,212,8,189.0,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
3735,1330,2023-01-30 00:00:00,215,14,585.39,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
3736,1215,2023-10-12 00:00:00,279,14,403.06,<function <lambda> at 0x7ebdb933e050>,3,12345
3737,1469,2023-05-16 00:00:00,204,2,113.08,<function <lambda> at 0x7ebdb933e050>,5,12345
3738,1447,2023-05-20 00:00:00,288,8,148.38,<function <lambda> at 0x7ebdb933e050>,3,PayPal
3739,1491,2023-02-10 00:00:00,237,3,330.44,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
3740,1300,2023-10-09 00:00:00,249,10,546.85,<function <lambda> at 0x7ebdb933e050>,4,
3741,1409,2023-02-19 00:00:00,237,7,657.81,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
3742,1332,2023-09-15 00:00:00,255,13,466.13,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
3743,1448,2023-11-07 00:00:00,262,6,356.77,<function <lambda> at 0x7ebdb933e050>,3,PayPal
3744,1023,2023-12-26 00:00:00,247,5,179.26,<function <lambda> at 0x7ebdb933e050>,1,PayPal
3745,1457,2023-09-27 00:00:00,289,11,472.64,<function <lambda> at 0x7ebdb933e050>,4,PayPal
3746,1034,2023-05-14 00:00:00,258,10,687.66,<function <lambda> at 0x7ebdb933e050>,4,PayPal
3747,1023,2023-08-22 00:00:00,276,14,335.97,<function <lambda> at 0x7ebdb933e050>,5,PayPal
3748,1027,2023-05-08 00:00:00,243,11,117.69,<function <lambda> at 0x7ebdb933e050>,5,PayPal
3749,1483,2023-04-14 00:00:00,289,2,76.82,<function <lambda> at 0x7ebdb933e050>,N/A,
3750,1463,2023-09-11 00:00:00,254,2,192.13,<function <lambda> at 0x7ebdb933e050>,4,
3751,1487,2023-04-05 00:00:00,254,13,400.76,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
3752,1015,2023-12-03 00:00:00,200,12,663.03,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
3753,1058,2023-08-05 00:00:00,207,1,212.92,<function <lambda> at 0x7ebdb933e050>,3,PayPal
3754,1464,2023-03-02 00:00:00,203,14,217.25,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
3755,1242,2023-09-25 00:00:00,284,9,339.42,<function <lambda> at 0x7ebdb933e050>,2,PayPal
3756,1437,2023-08-29 00:00:00,285,11,643.39,<function <lambda> at 0x7ebdb933e050>,5,
3757,1206,2023-01-13 00:00:00,252,8,296.24,<function <lambda> at 0x7ebdb933e050>,1,12345
3758,1399,2023-05-27 00:00:00,257,8,160.14,<function <lambda> at 0x7ebdb933e050>,3,
3759,1270,2023-08-28 00:00:00,236,1,118.38,<function <lambda> at 0x7ebdb933e050>,N/A,Credit Card
3760,1248,2023-03-30 00:00:00,248,5,322.63,<function <lambda> at 0x7ebdb933e050>,N/A,
3761,1481,2023-04-05 00:00:00,266,12,Unknown,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
3762,1266,2023-11-11 00:00:00,218,6,207.49,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
3763,1192,2023-10-20 00:00:00,200,2,361.2,<function <lambda> at 0x7ebdb933e050>,N/A,
3764,1334,2023-01-25 00:00:00,228,10,424.09,<function <lambda> at 0x7ebdb933e050>,1,12345
3765,1217,2023-09-29 00:00:00,286,5,318.08,<function <lambda> at 0x7ebdb933e050>,1,
3766,1114,2023-06-15 00:00:00,232,6,138.22,<function <lambda> at 0x7ebdb933e050>,4,
3767,1067,2023-09-07 00:00:00,251,9,645.61,<function <lambda> at 0x7ebdb933e050>,1,
3768,1298,2023-03-28 00:00:00,240,10,397.99,<function <lambda> at 0x7ebdb933e050>,3,PayPal
3769,1324,2023-05-22 00:00:00,222,1,511.75,<function <lambda> at 0x7ebdb933e050>,5,
3770,1482,2023-05-14 00:00:00,204,13,447.05,<function <lambda> at 0x7ebdb933e050>,1,
3771,1396,2023-10-06 00:00:00,270,10,698.64,<function <lambda> at 0x7ebdb933e050>,3,12345
3772,1393,2023-05-06 00:00:00,256,3,322.14,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
3773,1074,2023-11-12 00:00:00,205,12,300.36,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
3774,1465,2023-05-21 00:00:00,248,9,255.3,<function <lambda> at 0x7ebdb933e050>,4,12345
3775,1481,2023-12-22 00:00:00,221,14,256.33,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
3776,1102,2023-04-13 00:00:00,276,1,196.66,<function <lambda> at 0x7ebdb933e050>,1,
3777,1296,2023-08-14 00:00:00,275,1,Unknown,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
3778,1489,2023-03-04 00:00:00,203,1,610.19,<function <lambda> at 0x7ebdb933e050>,5,12345
3779,1177,2023-10-21 00:00:00,271,7,225.09,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
3780,1214,2023-11-02 00:00:00,263,13,217.13,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
3781,1454,2023-09-11 00:00:00,236,5,76.96,<function <lambda> at 0x7ebdb933e050>,3,PayPal
3782,1314,2023-06-29 00:00:00,230,6,614.54,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
3783,1038,2023-02-09 00:00:00,236,13,263.38,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
3784,1258,2023-09-21 00:00:00,244,14,402.97,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
3785,1203,2023-07-08 00:00:00,289,8,630.76,<function <lambda> at 0x7ebdb933e050>,N/A,12345
3786,1006,2023-01-08 00:00:00,207,14,288.63,<function <lambda> at 0x7ebdb933e050>,3,PayPal
3787,1048,2023-04-14 00:00:00,239,13,565.77,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
3788,1025,2023-08-13 00:00:00,296,2,304.05,<function <lambda> at 0x7ebdb933e050>,2,12345
3789,1160,2023-02-03 00:00:00,292,13,492.15,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
3790,1356,2023-08-24 00:00:00,204,2,304.67,<function <lambda> at 0x7ebdb933e050>,1,
3791,1175,2023-08-16 00:00:00,227,3,277.97,<function <lambda> at 0x7ebdb933e050>,2,12345
3792,1078,2023-07-07 00:00:00,280,13,693.54,<function <lambda> at 0x7ebdb933e050>,1,12345
3793,1001,2023-11-09 00:00:00,286,3,430.58,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
3794,1488,2023-01-22 00:00:00,208,13,260.34,<function <lambda> at 0x7ebdb933e050>,1,PayPal
3795,1382,2023-12-09 00:00:00,201,3,184.18,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
3796,1454,2023-02-09 00:00:00,262,4,32.64,<function <lambda> at 0x7ebdb933e050>,3,PayPal
3797,1415,2023-06-22 00:00:00,295,3,496.06,<function <lambda> at 0x7ebdb933e050>,N/A,12345
3798,1131,2023-06-28 00:00:00,250,2,263.65,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
3799,1275,2023-03-27 00:00:00,230,9,575.77,<function <lambda> at 0x7ebdb933e050>,3,
3800,1497,2023-05-13 00:00:00,206,6,257.89,<function <lambda> at 0x7ebdb933e050>,3,
3801,1116,2023-12-17 00:00:00,229,3,264.46,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
3802,1163,2023-01-13 00:00:00,257,9,546.53,<function <lambda> at 0x7ebdb933e050>,5,12345
3803,1287,2023-01-28 00:00:00,202,4,345.18,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
3804,1027,2023-03-25 00:00:00,250,4,620.0,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
3805,1332,2023-11-14 00:00:00,255,8,415.14,<function <lambda> at 0x7ebdb933e050>,2,PayPal
3806,1000,2023-12-15 00:00:00,272,7,172.25,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
3807,1187,2023-12-09 00:00:00,209,7,399.95,<function <lambda> at 0x7ebdb933e050>,N/A,Credit Card
3808,1055,2023-10-07 00:00:00,260,10,7.78,<function <lambda> at 0x7ebdb933e050>,3,
3809,1034,2023-12-20 00:00:00,249,7,222.12,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
3810,1111,2023-09-20 00:00:00,246,10,149.53,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
3811,1285,2023-06-15 00:00:00,289,11,Unknown,<function <lambda> at 0x7ebdb933e050>,1,
3812,1309,2023-10-20 00:00:00,200,5,99.55,<function <lambda> at 0x7ebdb933e050>,N/A,12345
3813,1035,2023-03-09 00:00:00,293,7,206.62,<function <lambda> at 0x7ebdb933e050>,N/A,
3814,1438,2023-08-14 00:00:00,256,4,235.26,<function <lambda> at 0x7ebdb933e050>,5,
3815,1216,2023-06-19 00:00:00,237,8,7.29,<function <lambda> at 0x7ebdb933e050>,1,PayPal
3816,1079,2023-03-27 00:00:00,261,9,37.5,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
3817,1313,2023-05-13 00:00:00,278,13,221.23,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
3818,1082,2023-06-27 00:00:00,288,12,159.54,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
3819,1064,2023-12-09 00:00:00,269,3,86.25,<function <lambda> at 0x7ebdb933e050>,4,PayPal
3820,1324,2023-09-09 00:00:00,281,7,112.14,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
3821,1127,2023-01-15 00:00:00,264,12,585.7,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
3822,1306,2023-08-11 00:00:00,261,10,479.91,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
3823,1021,2023-07-20 00:00:00,255,9,341.46,<function <lambda> at 0x7ebdb933e050>,2,PayPal
3824,1215,2023-04-17 00:00:00,266,1,636.67,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
3825,1106,2023-09-07 00:00:00,216,2,25.54,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
3826,1108,2023-03-30 00:00:00,207,7,244.73,<function <lambda> at 0x7ebdb933e050>,1,PayPal
3827,1371,2023-05-05 00:00:00,259,13,577.25,<function <lambda> at 0x7ebdb933e050>,3,PayPal
3828,1356,2023-04-23 00:00:00,239,2,441.66,<function <lambda> at 0x7ebdb933e050>,3,
3829,1180,2023-05-17 00:00:00,280,7,687.27,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
3830,1355,2023-09-04 00:00:00,288,1,661.44,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
3831,1163,2023-06-15 00:00:00,261,3,123.11,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
3832,1067,2023-05-30 00:00:00,240,5,680.53,<function <lambda> at 0x7ebdb933e050>,2,
3833,1291,2023-12-29 00:00:00,211,14,662.15,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
3834,1179,2023-12-09 00:00:00,292,12,264.66,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
3835,1180,2023-03-09 00:00:00,288,14,688.1,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
3836,1465,2023-08-09 00:00:00,299,11,29.91,<function <lambda> at 0x7ebdb933e050>,2,
3837,1433,2023-09-28 00:00:00,253,6,464.22,<function <lambda> at 0x7ebdb933e050>,5,12345
3838,1463,2023-11-17 00:00:00,288,13,189.97,<function <lambda> at 0x7ebdb933e050>,5,PayPal
3839,1168,2023-11-06 00:00:00,292,9,94.98,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
3840,1401,2023-12-15 00:00:00,210,9,406.39,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
3841,1021,2023-01-20 00:00:00,259,3,217.91,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
3842,1065,2023-10-16 00:00:00,267,14,468.44,<function <lambda> at 0x7ebdb933e050>,4,PayPal
3843,1020,InvalidDate,277,8,380.29,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
3844,1099,2023-09-09 00:00:00,245,13,277.85,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
3845,1383,2023-03-18 00:00:00,237,4,131.37,<function <lambda> at 0x7ebdb933e050>,1,Credit Card
3846,1299,2023-05-15 00:00:00,260,7,422.87,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
3847,1102,2023-06-22 00:00:00,216,6,581.32,<function <lambda> at 0x7ebdb933e050>,3,12345
3848,1046,2023-12-29 00:00:00,265,8,422.0,<function <lambda> at 0x7ebdb933e050>,5,12345
3849,1038,InvalidDate,271,6,429.31,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
3850,1284,2023-08-05 00:00:00,235,4,360.73,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
3851,1309,InvalidDate,273,2,274.83,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
3852,1089,2023-03-15 00:00:00,206,7,322.93,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
3853,1084,2023-01-11 00:00:00,299,11,692.73,<function <lambda> at 0x7ebdb933e050>,1,PayPal
3854,1272,2023-10-14 00:00:00,215,13,526.02,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
3855,1335,2023-09-13 00:00:00,213,11,304.24,<function <lambda> at 0x7ebdb933e050>,2,PayPal
3856,1187,2023-01-12 00:00:00,279,4,322.82,<function <lambda> at 0x7ebdb933e050>,2,
3857,1158,2023-03-19 00:00:00,224,13,352.24,<function <lambda> at 0x7ebdb933e050>,3,PayPal
3858,1242,2023-06-21 00:00:00,203,9,463.22,<function <lambda> at 0x7ebdb933e050>,3,PayPal
3859,1072,2023-04-06 00:00:00,228,9,328.84,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
3860,1478,InvalidDate,255,7,481.89,<function <lambda> at 0x7ebdb933e050>,4,12345
3861,1461,2023-09-30 00:00:00,205,5,233.79,<function <lambda> at 0x7ebdb933e050>,5,12345
3862,1048,2023-06-28 00:00:00,200,3,290.39,<function <lambda> at 0x7ebdb933e050>,1,12345
3863,1100,2023-03-05 00:00:00,238,3,605.52,<function <lambda> at 0x7ebdb933e050>,3,
3864,1001,2023-05-12 00:00:00,200,9,233.59,<function <lambda> at 0x7ebdb933e050>,1,Credit Card
3865,1243,2023-12-09 00:00:00,262,9,675.28,<function <lambda> at 0x7ebdb933e050>,3,PayPal
3866,1175,2023-09-29 00:00:00,256,12,124.89,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
3867,1237,2023-11-15 00:00:00,266,13,172.97,<function <lambda> at 0x7ebdb933e050>,1,
3868,1397,2023-11-28 00:00:00,264,11,327.26,<function <lambda> at 0x7ebdb933e050>,4,12345
3869,1058,2023-12-07 00:00:00,264,4,559.2,<function <lambda> at 0x7ebdb933e050>,3,
3870,1352,2023-04-19 00:00:00,220,11,513.44,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
3871,1098,2023-09-30 00:00:00,229,1,126.25,<function <lambda> at 0x7ebdb933e050>,5,
3872,1441,2023-06-17 00:00:00,295,13,169.5,<function <lambda> at 0x7ebdb933e050>,2,12345
3873,1358,InvalidDate,232,10,404.81,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
3874,1441,2023-02-27 00:00:00,247,5,210.14,<function <lambda> at 0x7ebdb933e050>,1,12345
3875,1494,2023-03-20 00:00:00,221,14,298.52,<function <lambda> at 0x7ebdb933e050>,3,12345
3876,1434,2023-03-02 00:00:00,293,8,343.18,<function <lambda> at 0x7ebdb933e050>,2,12345
3877,1467,2023-05-01 00:00:00,253,10,418.0,<function <lambda> at 0x7ebdb933e050>,5,
3878,1001,2023-07-26 00:00:00,203,4,179.48,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
3879,1242,2023-02-03 00:00:00,286,10,118.38,<function <lambda> at 0x7ebdb933e050>,5,12345
3880,1296,2023-03-11 00:00:00,254,10,282.0,<function <lambda> at 0x7ebdb933e050>,N/A,
3881,1210,2023-01-17 00:00:00,243,4,62.01,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
3882,1122,2023-01-20 00:00:00,288,13,371.1,<function <lambda> at 0x7ebdb933e050>,N/A,Credit Card
3883,1228,2023-11-11 00:00:00,211,12,588.53,<function <lambda> at 0x7ebdb933e050>,N/A,12345
3884,1081,2023-03-10 00:00:00,280,14,Unknown,<function <lambda> at 0x7ebdb933e050>,3,PayPal
3885,1143,2023-08-03 00:00:00,278,9,83.35,<function <lambda> at 0x7ebdb933e050>,2,
3886,1387,2023-06-10 00:00:00,273,9,60.75,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
3887,1139,2023-04-12 00:00:00,298,7,594.26,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
3888,1028,2023-07-25 00:00:00,251,10,61.09,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
3889,1390,2023-05-25 00:00:00,292,8,688.51,<function <lambda> at 0x7ebdb933e050>,N/A,
3890,1269,2023-02-26 00:00:00,275,12,254.04,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
3891,1246,2023-03-24 00:00:00,264,12,233.49,<function <lambda> at 0x7ebdb933e050>,1,PayPal
3892,1011,2023-09-26 00:00:00,264,4,68.68,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
3893,1354,2023-07-06 00:00:00,209,8,412.02,<function <lambda> at 0x7ebdb933e050>,1,12345
3894,1388,2023-01-06 00:00:00,217,14,412.19,<function <lambda> at 0x7ebdb933e050>,3,PayPal
3895,1336,2023-12-19 00:00:00,246,6,348.2,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
3896,1105,2023-12-16 00:00:00,265,13,221.16,<function <lambda> at 0x7ebdb933e050>,4,12345
3897,1031,2023-04-20 00:00:00,248,3,261.16,<function <lambda> at 0x7ebdb933e050>,2,PayPal
3898,1073,2023-05-18 00:00:00,271,7,227.75,<function <lambda> at 0x7ebdb933e050>,5,
3899,1170,2023-02-20 00:00:00,221,3,301.17,<function <lambda> at 0x7ebdb933e050>,1,12345
3900,1336,InvalidDate,285,11,242.54,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
3901,1068,InvalidDate,225,7,474.48,<function <lambda> at 0x7ebdb933e050>,3,PayPal
3902,1300,2023-03-09 00:00:00,289,5,Unknown,<function <lambda> at 0x7ebdb933e050>,3,12345
3903,1361,2023-03-25 00:00:00,208,4,248.83,<function <lambda> at 0x7ebdb933e050>,2,12345
3904,1136,2023-02-11 00:00:00,220,3,307.64,<function <lambda> at 0x7ebdb933e050>,5,
3905,1432,2023-08-07 00:00:00,294,8,7.75,<function <lambda> at 0x7ebdb933e050>,1,12345
3906,1416,2023-02-26 00:00:00,262,4,347.0,<function <lambda> at 0x7ebdb933e050>,2,PayPal
3907,1483,2023-08-14 00:00:00,205,8,182.79,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
3908,1099,2023-07-15 00:00:00,213,10,44.02,<function <lambda> at 0x7ebdb933e050>,2,PayPal
3909,1145,2023-09-05 00:00:00,232,3,638.16,<function <lambda> at 0x7ebdb933e050>,1,PayPal
3910,1008,2023-06-15 00:00:00,270,10,229.08,<function <lambda> at 0x7ebdb933e050>,3,
3911,1061,2023-03-03 00:00:00,223,13,301.13,<function <lambda> at 0x7ebdb933e050>,3,
3912,1184,2023-09-20 00:00:00,272,9,580.0,<function <lambda> at 0x7ebdb933e050>,3,12345
3913,1028,2023-04-22 00:00:00,274,6,120.92,<function <lambda> at 0x7ebdb933e050>,4,
3914,1380,2023-09-10 00:00:00,286,5,595.96,<function <lambda> at 0x7ebdb933e050>,2,12345
3915,1113,2023-07-18 00:00:00,250,5,172.94,<function <lambda> at 0x7ebdb933e050>,1,Credit Card
3916,1461,2023-06-27 00:00:00,201,13,414.38,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
3917,1408,2023-01-26 00:00:00,214,3,481.55,<function <lambda> at 0x7ebdb933e050>,3,
3918,1142,2023-09-03 00:00:00,234,2,633.98,<function <lambda> at 0x7ebdb933e050>,N/A,
3919,1389,2023-01-19 00:00:00,235,6,427.31,<function <lambda> at 0x7ebdb933e050>,N/A,Credit Card
3920,1119,2023-09-22 00:00:00,291,11,320.0,<function <lambda> at 0x7ebdb933e050>,2,
3921,1169,2023-11-13 00:00:00,238,1,402.73,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
3922,1156,2023-01-20 00:00:00,203,14,145.45,<function <lambda> at 0x7ebdb933e050>,N/A,12345
3923,1334,2023-04-16 00:00:00,263,7,483.91,<function <lambda> at 0x7ebdb933e050>,N/A,
3924,1348,2023-08-25 00:00:00,273,5,134.88,<function <lambda> at 0x7ebdb933e050>,2,
3925,1259,2023-11-02 00:00:00,205,4,392.29,<function <lambda> at 0x7ebdb933e050>,4,12345
3926,1081,2023-09-03 00:00:00,256,9,455.08,<function <lambda> at 0x7ebdb933e050>,4,
3927,1241,InvalidDate,229,10,629.52,<function <lambda> at 0x7ebdb933e050>,3,PayPal
3928,1440,2023-05-30 00:00:00,298,1,317.88,<function <lambda> at 0x7ebdb933e050>,1,Credit Card
3929,1432,2023-01-10 00:00:00,273,11,543.86,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
3930,1171,2023-11-17 00:00:00,295,4,121.43,<function <lambda> at 0x7ebdb933e050>,1,PayPal
3931,1230,2023-08-12 00:00:00,266,3,113.56,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
3932,1207,2023-09-21 00:00:00,289,6,369.73,<function <lambda> at 0x7ebdb933e050>,5,PayPal
3933,1074,2023-05-29 00:00:00,214,5,419.46,<function <lambda> at 0x7ebdb933e050>,4,PayPal
3934,1269,2023-10-05 00:00:00,216,7,444.48,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
3935,1386,2023-10-01 00:00:00,290,13,523.24,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
3936,1498,2023-07-13 00:00:00,217,1,209.98,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
3937,1113,2023-06-21 00:00:00,218,13,437.71,<function <lambda> at 0x7ebdb933e050>,4,12345
3938,1061,2023-09-22 00:00:00,275,5,135.76,<function <lambda> at 0x7ebdb933e050>,3,12345
3939,1361,2023-11-06 00:00:00,287,14,157.2,<function <lambda> at 0x7ebdb933e050>,N/A,
